t_us,P00,P01,P11,phi00,phi01,phi11,omega1p_MHz,omega2p_MHz,delta1_MHz,delta2_MHz
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0009090909090874985,-0.0009090909090879829,-7.506,-2.98
0.000625,0.999999999779853,0.9999999996648912,0.9999999995499276,7.968612436570766e-10,1.2135048521599856e-09,1.6301480165736848e-09,0.14275634585056257,0.10401953839196777,-7.503440054780188,-2.977438079804089
0.00125,0.9999999956853334,0.9999999935903727,0.999999991495409,2.5216333021660375e-08,3.8884326869492725e-08,5.2552321161414284e-08,0.567751552879186,0.4185678158376663,-7.495762980691555,-2.9697550681266542
0.001875,0.9999999713118493,0.999999958476574,0.9999999456412946,1.9056259104033302e-07,2.946935344638746e-07,3.9882447788741615e-07,1.2742580641375465,0.9420236500468104,-7.482977059663128,-2.9569592089313326
0.0025,0.9999998791668626,0.9999998287522147,0.9999997783375657,7.990632502341555e-07,1.2376562192883966e-06,1.67624919278353e-06,2.2595582004306296,1.673202686257592,-7.465096085634807,-2.9390642329360097
0.003125,0.9999996111036499,0.9999994572741758,0.9999993034447244,2.4242942622265673e-06,3.7600619045008443e-06,5.095829554768727e-06,3.519868289659482,2.6104519941386957,-7.442139350654306,-2.916089343790181
0.00375,0.9999989582385818,0.9999985618619972,0.9999981654855965,5.990531145805278e-06,9.304312728719566e-06,1.2618094316518835e-05,5.050359596178845,3.7516552137538537,-7.414131625432178,-2.8880591987424387
0.004375,0.9999975616258416,0.9999966591211985,0.9999957566174112,1.284294268755204e-05,1.997792754471206e-05,2.711291239076985e-05,6.845185017530321,5.0942391427727145,-7.381103134374232,-2.8550038838172664
0.005,0.9999948552639341,0.9999929873403122,0.9999911194202211,2.480676374760904e-05,3.865425449234294e-05,5.250174521176376e-05,8.897511390981418,6.635181743281184,-7.34308952511608,-2.8169588835257673
0.005625,0.9999900032544925,0.9999864205616537,0.9999828378816228,4.4233849099573064e-05,6.905676533852656e-05,9.387968153262705e-05,11.199557219230458,8.371021541872686,-7.300131832590079,-2.773965045140359
0.00625,0.9999818331215021,0.9999753762100762,0.9999689193402163,7.40353172048458e-05,0.00011582516766139861,0.00015761501808508882,13.742635592713498,10.29786839211297,-7.252276437660259,-2.726068537568857
0.006875,0.9999687674308323,0.9999577188782831,0.9999466704476629,0.00011769933437522084,0.00018456195004645792,0.00025142456576476846,16.5172020553671,12.411415563979075,-7.1995750203663444,-2.673320804868757
0.0075,0.9999487559297526,0.9999306629734077,0.9999125703443548,0.0001792934541247071,0.00028185837140348724,0.0003844232887812993,19.512907131640873,14.70695312049208,-7.142084507823179,-2.615778514447793
0.008125,0.9999192104504587,0.9998906769218181,0.999862144207512,0.00026345129889593366,0.0004152993288331075,0.0005671473588853004,22.718653205194794,17.179382537509625,-7.079867016827309,-2.5535035000021686
0.00875,0.9998769447823763,0.9998333915411558,0.9997898401973739,0.0003753437394231618,0.0005934469958006616,0.0008115502522088036,26.122655414217142,19.823232518526247,-7.0129897912276125,-2.4865626992490344
0.009375,0.9998181216049725,0.9997535150761305,0.9996889127223825,0.0005206350830899709,0.0008258035980395206,0.0011309721128731631,29.712506204820617,22.632675952367915,-6.941525134122147,-2.415028086514994
0.01,0.9997382083879331,0.9996447572876938,0.9995513149229824,0.0007054251238938214,0.0011227541537190966,0.001540083183331209,33.47524316264635,25.601547957866725,-6.865550334948459,-2.3389766002474612
0.010625,0.9996319439230221,0.9994997648717181,0.9993676032978864,0.0009361782296020138,0.0014954904077630893,0.0020548025856892416,37.39741972377009,28.723364955982078,-6.785147591539712,-2.2584900655208173
0.01125,0.999493316875232,0.999310070302106,0.9991268573246688,0.0012196409384555018,0.0019559175168932796,0.0026921940952528978,41.46517834935912,31.991344706402902,-6.700403927223947,-2.173655111614185
0.011875,0.9993155574486442,0.9990660558923441,0.9988166166291688,0.0015627497945693847,0.002516545303623108,0.0034703408129144186,45.66432573438903,35.39842724243416,-6.611411103048746,-2.084563084742595
0.0125,0.9990911429603182,0.998756934444438,0.9984228377252413,0.0019725313535561284,0.0031903661266481365,0.004408200899999937,49.98040960916294,38.937296634953654,-6.518265525218378,-1.9913099560281042
0.013125,0.9988118177948805,0.9983707473707367,0.9979298717214456,0.002455996429405083,0.003990721638361894,0.005525446847224114,54.39879668346765,42.6004035134269,-6.42106814783527,-1.8939962248021518
0.01375,0.9984686278640772,0.9978943807389977,0.9973204638794022,0.0030200307324976805,0.0049311609173599,0.006842291101099907,58.90475127698889,46.37998826940459,-6.319924371042318,-1.7927268173350661
0.014375,0.9980519693228986,0.9973135993714048,0.9965757756725272,0.003671284077012338,0.006025292629201928,0.008379301178047527,63.48351417613662,50.2681048656014,-6.214943934667103,-1.6876109810931847
0.015,0.9975516509201993,0.9966130989292213,0.9956754299745978,0.0044160603259739695,0.007286633934079134,0.010157207534555734,68.1203812567176,54.25664517158125,-6.106240807473536,-1.5787621746284854
0.015625,0.9969569690233309,0.9957765757284966,0.9945975800019651,0.005260210195707771,0.00872845879502071,0.012196707377482241,72.80078141393884,58.337363745255544,-5.993933072130871,-1.466297953209961
0.01625,0.9962567940781333,0.9947868137593525,0.9933190023760214,0.006209028954222262,0.010363648159622763,0.01451826732821715,77.51035334601556,62.50190297784478,-5.878142806014176,-1.3503398503101811
0.016875,0.9954396670530975,0.9936257879632644,0.9918152140558768,0.0072671609093277745,0.012204544270502549,0.017141927552838165,82.23502074516689,66.74181851867195,-5.758995957954631,-1.2310132550646504
0.0175,0.9944939042512446,0.9922747823178353,0.9900606120651368,0.00843851238774862,0.01426281116421979,0.02008710977551864,86.96106545995454,71.04860489514253,-5.636622221061891,-1.1084472858255023
0.018125,0.9934077087156811,0.9907145208467544,0.9880286342204373,0.009726174668928333,0.016549303283389438,0.023372431562009854,91.67519820570024,75.41372124253853,-5.511154901744814,-0.9827746599350052
0.01875,0.9921692863128125,0.9889253094494085,0.9856919387704071,0.011132358076939575,0.01907394402319973,0.027015529306887665,96.36462641502332,79.82861705780455,-5.382730785060467,-0.8541315598480771
0.019375,0.9907669644350614,0.9868871864691473,0.9830226010355944,0.012658338175424166,0.02184561587419731,0.031032892303211046,101.0171188382715,84.28475789134356,-5.251489996525152,-0.7226574957366658
0.02,0.9891893111965164,0.9845800800938331,0.9799923255272273,0.01430441476808575,0.024872063550662293,0.03543970996427381,105.62106652367935,88.77365089096651,-5.117575860524514,-0.5884951647122897
0.020625,0.9874252529989204,0.9819839707965888,0.9765726722196452,0.016069884173324223,0.028159811099587095,0.04024973371290219,110.16553982934052,93.28687011255425,-4.981134755463384,-0.4517903068064818
0.02125,0.9854641884512255,0.9790790569385621,0.9727352953399789,0.01795302500572138,0.031714093539468635,0.045475154398218365,114.64034114339925,97.8160815126961,-4.8423159657990436,-0.3126915578520133
0.021875000000000002,0.9832960967905057,0.9758459213668317,0.9684521922257627,0.019951097442238552,0.03553880320204428,0.051126495594214116,119.03605301509869,102.35306753956044,-4.701271531104895,-0.1713502994109266
0.0225,0.9809116391261222,0.9722656965042538,0.9636959589215686,0.022060355683268362,0.03963645072282773,0.057212522948041133,123.34408142730346,106.88975123953163,-4.558156092314313,-0.027920505898292803
0.023125,0.9783022509796141,0.9683202253037363,0.9584400487058852,0.024276073060582437,0.04400814054081925,0.0637401698258997,127.55669397068503,111.41821979871094,-4.413126735297375,0.11744141094655271
0.02375,0.9754602247138625,0.9639922156540806,0.9526590300079175,0.02659257902062251,0.04865356073709126,0.07071447966526412,131.66705271072144,115.93074744022032,-4.266342831925771,0.26457676008694725
0.024375,0.9723787805865433,0.9592653863454885,0.9463288409533367,0.029003307043085957,0.05357098692657214,0.07813856536358799,135.66924157084685,120.41981760036668,-4.117965878783679,0.41332473155714744
0.025,0.9690521253510377,0.9541246032662207,0.9394270386626167,0.03150085243814349,0.0587572996504222,0.08601358562426409,139.55828808828204,124.87814430911077,-3.9681593336848286,0.5635225590126777
0.025625000000000002,0.9654754976144995,0.9485560048567806,0.931933041710888,0.03407703887327784,0.06420801433468126,0.09433873748215227,143.33017943309065,129.29869270293722,-3.8170884501580398,0.715005684301438
0.02625,0.9616451994881294,0.9425471158425609,0.9238283637508533,0.03672299239149357,0.06991732251543326,0.10311126359826206,146.98187261562654,133.67469860112814,-3.664920110065655,0.8676079238921687
0.026875,0.9575586143930006,0.9360869480269988,0.9150968353778748,0.03942922158146489,0.07587814283461558,0.11232647259906736,150.51129884255744,137.99968707959758,-3.5118226545210995,1.0211616369950434
0.0275,0.9532142111474352,0.9291660867538116,0.9057248106750371,0.04218570246415032,0.08208218034515946,0.12197777089063377,153.9173620168521,142.26748997983685,-3.3579657132735137,1.175497895207446
0.028125,0.9486115346413863,0.9217767618317215,0.8957013549793894,0.04498196659725995,0.08851999285856671,0.13205670482190657,157.19993141229835,146.47226229414284,-3.203520032728947,1.3304466535164963
0.02875,0.9437511835402946,0.9139129023360683,0.8850184114577709,0.04780719089710139,0.09518106324973585,0.1425530124153256,160.3598285880499,150.60849737213775,-3.0486573027789583,1.4858369224884829
0.029375000000000002,0.9386347756051304,0.9055701755533184,0.8736709455508131,0.05065028773816449,0.10205387663899712,0.15345468382368166,163.39880864318673,154.67104089763424,-2.893549982608677,1.6414969414742124
0.03,0.933264901426642,0.8967460110387993,0.8616570674446504,0.05349999399081673,0.10912600115859261,0.1647480291293255,166.31953594509048,158.65510358913528,-2.7383711256574004,1.7972543526582292
0.030625,0.9276450676273684,0.8874396110224552,0.8489781329051719,0.056344957760648295,0.11638417068485918,0.1764177513306353,169.1255544983966,162.556272581674,-2.5832942039056697,1.9529363757790326
0.03125,0.921779630840784,0.8776519481686056,0.8356388221181311,0.059173821671625326,0.12381436768949694,0.1884470218153842,171.82125315317208,166.3705214522777,-2.4284929316634534,2.108369983346699
0.031875,0.9156737239570841,0.8673857513015533,0.8216471951847872,0.06197530159407538,0.13140190439977717,0.20081755561194736,174.41182588160376,170.09421885607387,-2.274141089034554,2.263382076183863
0.0325,0.9093331761860397,0.8566454795072398,0.8070147225752627,0.064738259780726,0.1391315007503322,0.21350968420560434,176.90322738167816,173.7241357449173,-2.1204123452327424,2.417799659115612
0.033125,0.9027644284624206,0.8454372853043998,0.7917562894800309,0.06745177148114578,0.1469873580263661,0.22650242444692958,179.30212429390517,177.25745114540314,-1.9674800819252478,2.571450016633722
0.03375,0.8959744456532052,0.833768968268597,0.775890174492388,0.07010518426486323,0.15495322737363537,0.23977354239403148,181.61584234294057,180.691756478214,-1.8155172167792497,2.7241608883606507
0.034375,0.8889706270107236,0.8216499212267449,0.759438004477473,0.07268816948561696,0.16301247233593896,0.2532996107420171,183.85230973981444,184.02505840591755,-1.6646960273868197,2.8757606441389023
0.035,0.8817607163516578,0.8090910714388392,0.742424688135045,0.07519076552237758,0.1711481243111117,0.26705605765636253,186.01999720225947,187.25578020156726,-1.5151879757434281,3.0260784585716953
0.035625000000000004,0.8743527135106779,0.7961048189077663,0.7248783301605514,0.07760341259569614,0.17934292948589325,0.281017204023414,188.12785497020107,190.38276163573983,-1.3671635334545869,3.1749444848414243
0.03625,0.8667547886354237,0.7827049732118453,0.7068301266686945,0.07991697906847817,0.18757938568507626,0.2951562857062324,190.1852472107219,193.40525738495555,-1.2207920078444998,3.3221900276330882
0.036875,0.8589752008045675,0.7689066894996018,0.6883142414215561,0.08212277921710953,0.19583976779852064,0.30944545772142407,192.20188422163514,196.32293396975106,-1.0762413691397377,3.4676477149907083
0.0375,0.8510222222576413,0.7547264040022876,0.6693676623158773,0.08421258254087816,0.20410614091434853,0.3238557780756808,194.18775285511023,199.13586523598653,-0.9336780788998962,3.61115166893581
0.038125,0.8429040692817442,0.7401817696427637,0.6500300385078853,0.08617861479605216,0.2123603607788236,0.33835716975972163,196.1530455925222,201.84452639825622,-0.7932669198659753,3.7525376746782695
0.03875,0.8346288405868088,0.7252915929214261,0.6303435000556686,0.0880135510948099,0.22058406139389453,0.3529183596059422,198.10808870877798,204.44978666950925,-0.6551708273958695,3.891643348251141
0.039375,0.8262044638669345,0.710075773620519,0.6103524628668134,0.08971050157319072,0.22875862939093095,0.36750679208006654,200.0632699687845,206.95290050615932,-0.5195507226547729,4.028308302402674
0.04,0.8176386511930199,0.6945552487578317,0.5901034216924479,0.09126299024629514,0.2368651643924795,0.38208851509090325,202.02896630042633,209.35549750304767,-0.38656534772660084,4.162374310580417
0.040625,0.8089388638395842,0.6787519414715664,0.5696447327566254,0.09266492771932855,0.24488442420992307,0.3966280339912216,204.0154718874146,211.6595709776023,-0.2563711028106791,4.293685468844147
0.04125,0.8001122870502628,0.6626887146279696,0.5490263863274122,0.09391057841020167,0.25279675370261634,0.41108812991512256,206.03292712167428,213.86746528739621,-0.1291218856658393,4.42208835554644
0.041875,0.7911658150587461,0.6463893282806545,0.5282997688950294,0.09499452288892751,0.2605819964777085,0.4254296392571253,208.09124884855473,215.98186193001249,-0.004968933461952219,4.5474321886218485
0.0425,0.7821060464356064,0.6298784001071358,0.5075174150546915,0.09591161592339148,0.26821938918512656,0.4396111923560526,210.20006232915426,218.0057644786826,0.11593933280352822,4.66956898032801
0.043125000000000004,0.7729392895910383,0.6131813684470623,0.48673275050981296,0.09665694083777243,0.27568743856832345,0.4535889102912183,212.36863533246907,219.94248241152843,0.23345746116886304,4.788353689284495
0.043750000000000004,0.7636715781187076,0.5963244582026924,0.4659998288158724,0.09722576084092305,0.28296378147264223,0.46731605900605633,214.60581475601862,221.79561389641577,0.34744311869877575,4.903644369657919
0.044375,0.7543086956196027,0.5793346501250547,0.44537306492787637,0.0976134680237224,0.29002502764973004,0.4807426596176452,216.9199661571158,223.5690275973843,0.45775723845299515,5.015302317344542
0.045,0.7448562096722805,0.5622396536998251,0.42490696801638894,0.0978155307115518,0.2968465847288986,0.49381505358031674,219.31891655818276,225.26684357234748,0.5642641632859864,5.1231922130046215
0.045625,0.7353195146314916,0.5450678831252787,0.40465587481987275,0.09782743977980113,0.3034024645173954,0.5064754221372811,221.80990086855294,226.89341333523845,0.6668317863342974,5.2271822618058295
0.04625,0.7257038828798942,0.5278484351756424,0.3846736838860236,0.09764465443116732,0.309665070119189,0.5186612619235356,224.39951224218711,228.45329915899868,0.7653316880513074,5.327144329736311
0.046875,0.7160145240176903,0.5106110675277881,0.3650135909266313,0.09726254783231658,0.31560496414233974,0.530304822726575,227.0936566658178,229.95125269875047,0.8596392696524162,5.422954076351286
0.0475,0.7062566513038865,0.49338617645325034,0.3457278262591246,0.09667635298171362,0.32119061929018144,0.5413325189733063,229.89751204536415,231.39219301715477,0.949633882837402,5.5144910838206815
0.048125,0.696435554539715,0.4762047734284025,0.3268673963183393,0.09588110922421267,0.3263881534876476,0.5516643331459701,232.81549203020177,232.7811840963106,1.0351989556602073,5.601638982148828
0.04875,0.686556678556652,0.45909846072284766,0.3084818317882444,0.09487160992303556,0.3311610522915145,0.5612132373082757,235.85121478520583,234.12341192259908,1.1162221144202733,5.684285570441099
0.049375,0.6766257065345248,0.44209940600795866,0.2906189446068623,0.09364235189409476,0.3354698818762225,0.5698846692520876,239.00747688959072,235.42416123260006,1.1925953014534592,5.76232293409623
0.05,0.6666486474611251,0.4252403155170483,0.2733245951100461,0.09218748726101955,0.33927199678866415,0.5775761140352738,242.2862325096374,236.68879200960453,1.2642148887045572,5.835647557807068
0.050625,0.6566319270656176,0.40855440453737085,0.2566424694756423,0.0905007784165659,0.3425212484649873,0.5841768616581846,245.68857795963132,237.92271582130252,1.33098178696766,5.904160434256608
0.051250000000000004,0.6465824814858813,0.39207536348986544,0.24061386700772427,0.08857555681035789,0.34516770344095127,0.5895680383435771,249.21474173192516,239.1313720899384,1.3928015506848064,5.967767168400458
0.051875000000000004,0.6365078527561645,0.37583731779935253,0.2252774968798146,0.0864046863981347,0.3471573842316129,0.5936230426783142,252.86408004320842,240.32020438659276,1.4495844781978,6.0263780772311994
0.0525,0.6264162850341648,0.3598747801197386,0.2106692844782563,0.08398053281597617,0.34843205075868333,0.5962085578356016,256.63507790999927,241.49463684125922,1.5012457073524779,6.079908284924522
0.053125,0.6163168203680357,0.3442225939254663,0.19682218795268322,0.08129493966897172,0.34892904577716655,0.5971863552251899,260.5253557323093,242.6600507600422,1.5477053063593738,6.128277813271648
0.05375,0.6062193927929079,0.32891586764476166,0.183766025530315,0.07833921370202201,0.34858123408003383,0.5964161494303273,264.531681330548,243.8217615401018,1.5888883598193189,6.171411667307095
0.054375,0.5961349195850661,0.3139898982332354,0.17152731360438842,0.07510412097699293,0.34731707274861146,0.5937598022671251,268.6499873472662,244.98499597192102,1.6247250498273542,6.209239916045688
0.055,0.5860753885280494,0.2994800825041655,0.16012911483569756,0.07157989648212215,0.34506085886624804,0.5890871930333641,272.8753938924691,246.15487001705586,1.6551507320731083,6.241697768247417
0.055625,0.5760539399692873,0.28542181401138855,0.14959089501939613,0.06775626987348815,0.34173321213741126,0.5822840525798929,277.2022362791781,247.3363671477771,1.6801060068608016,6.268725643133744
0.05625,0.5660849422704233,0.2718503631042558,0.13992838747716438,0.06362251031426736,0.3372518623965064,0.5732619721588872,281.62409766486667,248.53431733290702,1.69953678497697,6.290269235983908
0.056875,0.5561840590268908,0.2588007381011707,0.13115346431526523,0.05916749373735719,0.33153282476637136,0.561970608451694,286.13384638454323,249.75337675170812,1.713394348339145,6.3062795785447605
0.0575,0.5463683062506356,0.2463075261333065,0.12327401462626132,0.0543797962354704,0.3244920562428826,0.5484117797572723,290.7236777327747,250.9980083149114,1.7216354053638243,6.316713094192904
0.058125,0.536656097639911,0.23440471285028378,0.11629383042850548,0.049247817691561835,0.31604769384455933,0.5326546682276874,295.3851599250117,252.272463068873,1.7242221409973069,6.321531647792946
0.058750000000000004,0.5270672761133812,0.22312548058294157,0.11021250155238206,0.04375994000560146,0.3061229724959169,0.5148507353670335,300.1092839433593,253.58076255543642,1.7211222613582051,6.3207025902010106
0.059375000000000004,0.5176231298953324,0.21250198472127038,0.10502532096617206,0.03790472430797154,0.2946499058959944,0.4952463192753678,304.8865169485891,254.92668219637213,1.7123090329457717,6.314198797367892
0.06,0.5083463915182855,0.20256510817834758,0.10072320234141025,0.031671151282844257,0.2815737799010418,0.4741903957219642,309.70685891883187,256.3137357672662,1.6977613163735463,6.301998704001535
0.060625,0.4992612181205487,0.19334419411726655,0.09729261214617292,0.025048908133777026,0.26685844886311116,0.45213490099240516,314.5599021561868,257.7451610214636,1.6774635945932017,6.284086331753948
0.06125,0.490393151369964,0.18486675778280068,0.0947155193158244,0.018028724885055247,0.25049233471657173,0.42962557145292646,319.4348932855115,259.22390652014076,1.6514059955789386,6.2604513119030205
0.061875,0.48176905535030834,0.17715817928106756,0.09296936639802537,0.01060276154849804,0.2324949031162964,0.40728255066023467,324.32079735504897,260.75261971981865,1.6195843094481963,6.231088902505139
0.0625,0.47341703087605663,0.17024138025221655,0.09202706684210739,0.002765046166108842,0.21292323424863513,0.38577187884013897,329.2063636363636,262.3336363636364,1.582,6.196000000000001
0.063125,0.465366305019887,0.1641364883932011,0.09185703363957273,-0.00548803828522848,0.19187813286526412,0.36577094163665747,334.08019271139625,263.9689712175121,1.5386602106576963,6.155191145254422
0.06375,0.4576470950876729,0.15886049452891363,0.09242324467404463,-0.014157222809129344,0.16950906205170435,0.34793238387949055,338.9308044273334,265.6603101869435,1.4895777648084214,6.108674524037504
0.064375,0.45029044677877866,0.15442690743075246,0.09368534992772773,-0.023239785153235548,0.14601708191006946,0.332851371718097,343.74670629548984,267.4090038446573,1.434771160537123,6.056467961924955
0.065,0.44332804672291487,0.15084541196822626,0.09559882516063954,-0.032728958385912055,0.12165497922032964,0.32104026952637454,348.51646190852347,269.21606239364525,1.374264559758523,5.998594913635893
0.065625,0.4367920099788416,0.1481215365781694,0.09811517589820819,-0.042613331567554535,0.09672393199155671,0.3129130944120191,353.2287589510604,271.08215208431545,1.3080877717559154,5.9350844468109445
0.06625,0.43071464345544797,0.14625633651874972,0.10118219469718348,-0.052876263167507265,0.07156638224308232,0.3087801174310596,357.8724763821958,273.0075930986077,1.2362762311412192,5.865971220245949
0.066875,0.42512818666882235,0.14524609989630818,0.10474427372027953,-0.06349533197836532,0.04655526469083959,0.30885129346181994,362.4367503743147,274.9923589079466,1.1588709702562425,5.791295456601015
0.0675,0.42006453183950554,0.14508208386033958,0.10874277369233296,-0.07444185377357915,0.02208027944001323,0.3132461830162123,366.9110386012319,277.03607710590194,1.075918586040528,5.7111029096101875
0.068125,0.4155549260430813,0.14575028854746164,0.11311644916794515,-0.08568049448901283,-0.0014676146877312668,0.3220077364695597,371.2851824796881,279.1380317103923,0.9874712013967191,5.625444825822362
0.06875,0.41162965886124786,0.14723127619463552,0.11780192865243887,-0.09716901186901072,-0.02371199615623487,0.33511757652077234,375.5494669817285,281.2971669242331,0.8935864210897001,5.534377900909511
0.069375,0.40831773961029555,0.14950004236239614,0.12273424640449897,-0.10885815679775135,-0.04430552302333135,0.35251098311396944,379.6946776513073,283.5120923368307,0.7943272822212832,5.4379642305836375
0.07,0.40564656868093135,0.15252594547649623,0.12784742091688087,-0.12069176242522817,-0.06294190066242056,0.3740904275524781,383.7121544765328,285.7810895438747,0.6897621993274542,5.336271256169193
0.07062500000000001,0.4036416077877764,0.15627270006229718,0.13307507339235047,-0.13260704332658957,-0.07936438953484437,0.3997370692749067,387.5938422891602,288.10212015600337,0.5799649041506009,5.22937170488302
0.07125000000000001,0.40232605411503763,0.16069843821119179,0.13835107834838725,-0.14453511819098352,-0.09337050281258996,0.42932005236496984,391.3323373851318,290.47283516165146,0.46501438014433205,5.1173435248790025
0.07187500000000001,0.40172052347505866,0.1657558430563108,0.14361023782795626,-0.15640175833196945,-0.10481305419306297,0.46270371128497567,394.9209300840228,292.8905856036462,0.34499479177374753,5.000269815119911
0.0725,0.4018427477736991,0.17139235723600435,0.14878897040028435,-0.1681283513887455,-0.1135981064790963,0.49975294129835435,398.35364297100324,295.352434523624,0.21999540867914788,4.878238750143945
0.073125,0.4027072921749051,0.17755046838839345,0.1538260057575409,-0.17963305610852354,-0.11968059525218289,0.5403370441970661,401.6252645922432,297.8551701230279,0.0901105247762004,4.751343499798518
0.07375,0.404325297313439,0.18416807244987007,0.15866307502573462,-0.19083211131719224,-0.1230584622181623,0.5843323588557752,404.7313784033561,300.39532008432724,-0.04456062762930201,4.619682144018903
0.074375,0.40670425159703877,0.19117891392165054,0.16324558595133953,-0.20164125132030142,-0.12376606604969398,0.6316239554279752,407.66838680036363,302.96916699120345,-0.18391396862916878,4.483357582734116
0.075,0.40984779806408755,0.19851310045522103,0.16752327134929487,-0.21197717208358524,-0.12186749502729644,0.6821066295218641,410.4335300935361,305.5727647817983,-0.32784066631517134,4.342477440987322
0.075625,0.4137555794712866,0.2060976873476949,0.17145079905821775,-0.22175898841119812,-0.1174502329253806,0.7356853880417038,413.0249003161648,308.20195616472296,-0.47622723710340503,4.197153969362773
0.07625,0.41842312445857643,0.213857326088649,0.1749883323048899,-0.230909622430024,-0.11061946297799707,0.7922755759025457,415.4414497926365,310.8523909234288,-0.6289556506834678,4.047503939815851
0.076875,0.4238417768150797,0.22171497002001567,0.1781020304807139,-0.23935706811818225,-0.10149315535085268,0.8518027541095337,417.68299442290623,313.51954503072983,-0.7859034394905243,3.8936485370074596
0.0775,0.4299986691515078,0.22959262926149443,0.1807644812624153,-0.24703548499781292,-0.09019797937104412,0.9142024058308316,419.75021167341157,316.1987404917863,-0.9469438125940584,3.7357132452483195
0.078125,0.4368767415490921,0.23741216606436902,0.18295505531423922,-0.2538860856126819,-0.07686601187368991,0.9794195192299542,421.64463329741176,318.88516583070697,-1.111945773892525,3.5738277311631736
0.07875,0.4444548049361821,0.2450961204665462,0.18466017465302206,-0.2598577947628127,-0.061632171409185865,1.0474080747961816,423.3686328404958,321.5738971331323,-1.2807742444990806,3.408125722189052
0.079375,0.4527076479883979,0.2525685546796658,0.18587348578632007,-0.26490767223904177,-0.04463228725124013,1.1181304504655873,424.9254080193466,324.2599195547235,-1.453290189199222,3.2387448810259443
0.08,0.46160618530172975,0.25975590342595833,0.18659592971615344,-0.26900110361380714,-0.026001705441398126,1.1915567477932818,426.3189580936047,326.93814920342544,-1.6293507468572699,3.0658266761621884
0.080625,0.47111764362157577,0.2665878169031261,0.18683570309987385,-0.272111774486798,-0.00587433650572633,1.2676640347220145,427.5540563816228,329.6034553017001,-1.8088093646446786,2.889516248600761
0.08125,0.4812057821493837,0.2729979833661045,0.18660810770901035,-0.274221451894618,0.015617942379356986,1.3464354921658162,428.63621810087346,332.25068253364645,-1.991515935959368,2.7099622749164296
0.081875,0.4918311425071447,0.27892491924449936,0.18593528798285394,-0.27531960225494334,0.03834560653395869,1.427859443254758,429.5716637425584,334.874673481054,-2.1773169419016094,2.527316826777406
