x,y,aggregate_density,density_over_max
0,0,7.622011991945518e-12,2.2746059109188643e-14
1,0,1.247020670948307e-11,3.7214328607386714e-14
2,0,4.746089209868966e-11,1.4163560201590087e-13
3,0,1.1620068113409854e-10,3.4677294714273124e-13
4,0,2.745014681282277e-10,8.191835208606112e-13
5,0,6.275594859597444e-10,1.8728001447986204e-12
6,0,1.3754052236165212e-09,4.1045656381186964e-12
7,0,2.9555706935448353e-09,8.82018891702067e-12
8,0,6.270921044078841e-09,1.8714053571209843e-11
9,0,1.3183085960193482e-08,3.9341745041723005e-11
10,0,2.7540070517255482e-08,8.218670772476978e-11
11,0,5.727864910241638e-08,1.709343332908457e-10
12,0,1.1880574054794884e-07,3.5454711956242887e-10
13,0,2.460857004346551e-07,7.343835058155028e-10
14,0,5.093889227771934e-07,1.5201485591074874e-09
15,0,1.0539172967998359e-06,3.1451623474927658e-09
16,0,2.179467349496532e-06,6.504095402969969e-09
17,0,4.505323870299682e-06,1.3445054031424781e-08
18,0,9.313668168441644e-06,2.7794399550487697e-08
19,0,1.9271632324435277e-05,5.751154530396712e-08
20,0,3.9969287603465176e-05,1.1927871267341328e-07
21,0,8.323800511881724e-05,2.484037792861422e-07
22,0,0.00017436988252643503,5.203649192627669e-07
23,0,0.0003678260091861346,1.0976881374217321e-06
24,0,0.0007812300896744806,2.331393051649701e-06
25,0,0.0016698101529486187,4.983146245404661e-06
26,0,0.0035959019799369336,1.0731103424256934e-05
27,0,0.00782559412126468,2.33536009435444e-05
28,0,0.01726070968868649,5.151043100697005e-05
29,0,0.03863916535374698,0.00011530928316496999
30,0,0.0877450591004288,0.00026185399641809836
31,0,0.20197127082337712,0.0006027346151332743
32,0,0.47130826377012897,0.0014065060036238598
33,0,1.1134243837620452,0.003322746916880533
34,0,2.6585803366609317,0.007933892723879152
35,0,6.439015947695305,0.019215692327177937
36,0,15.875387638540579,0.047376270988436914
37,0,39.98067933619198,0.11931270855615837
38,0,103.71954692807242,0.30952600805368347
39,0,335.0915407085389,1.0
0,1,7.635618032920604e-12,2.2786663061608078e-14
1,1,5.9275106267017375e-12,1.7689227887305753e-14
2,1,2.467356372745976e-11,7.363230857839145e-14
3,1,4.8831427982975846e-11,1.4572563628351692e-13
4,1,1.0890991280970928e-10,3.250154049828391e-13
5,1,2.4391319814533593e-10,7.279001959571714e-13
6,1,5.308717750028461e-10,1.5842589576577703e-12
7,1,1.1563612250611852e-09,3.4508815788548447e-12
8,1,2.5138891299225026e-09,7.502096664711306e-12
9,1,5.445732979831428e-09,1.625147853125932e-11
10,1,1.1772961360530883e-08,3.5133567787588385e-11
11,1,2.5471598067001897e-08,7.601384986664577e-11
12,1,5.531775952597995e-08,1.6508253060943453e-10
13,1,1.2071025769728153e-07,3.6023069231185026e-10
14,1,2.64320065510317e-07,7.887995768303247e-10
15,1,5.79397847437997e-07,1.7290733338504495e-09
16,1,1.2685099365176649e-06,3.785562398368657e-09
17,1,2.7697723260899912e-06,8.265718436918486e-09
18,1,6.028971285614031e-06,1.7992012788105574e-08
19,1,1.3090585307675294e-05,3.906569912208385e-08
20,1,2.8393588024305237e-05,8.473382516391797e-08
21,1,6.162511411004241e-05,1.839053113060937e-07
22,1,0.00013395850893901793,3.99766907441971e-07
23,1,0.0002914091284530996,8.696403610694726e-07
24,1,0.0006331262726138687,1.8894128788663127e-06
25,1,0.0013733540516082565,4.0984444092630605e-06
26,1,0.002983185686146567,8.902599211662369e-06
27,1,0.006518055319391882,1.9451566296211747e-05
28,1,0.014371281705038529,4.288762907786623e-05
29,1,0.031963556517599905,9.538753634309635e-05
30,1,0.07150493473300974,0.0002133892565052975
31,1,0.16090750440198784,0.0004801896940213852
32,1,0.36447387401486214,0.001087684497329283
33,1,0.8290627229083312,0.002474138025553579
34,1,1.9034680206133232,0.005680441877429998
35,1,4.457115367627576,0.0133011873657066
36,1,10.723584293744713,0.03200195466310514
37,1,26.409530412738324,0.07881288306143548
38,1,61.125004824576536,0.18241285558963957
39,1,184.3904500525796,0.550268889697104
0,2,7.380990323581384e-12,2.2026787987469178e-14
1,2,6.347320002132002e-12,1.894204786164051e-14
2,2,2.4976067801856816e-11,7.453505913353058e-14
3,2,5.316184844375747e-11,1.5864873321286676e-13
4,2,1.2331624122106137e-10,3.6800762251507053e-13
5,2,2.86785818211324e-10,8.558432051281444e-13
6,2,6.471183628505004e-10,1.9311689023309634e-12
7,2,1.4375517095667524e-09,4.290026858114954e-12
8,2,3.1344165311948306e-09,9.35391124636337e-12
9,2,6.708781030180961e-09,2.0020741245796558e-11
10,2,1.4160301697544868e-08,4.22580100577992e-11
11,2,2.9639891941957876e-08,8.845311904706815e-11
12,2,6.183567521810607e-08,1.8453368022169936e-10
13,2,1.2900503976168992e-07,3.8498447167276574e-10
14,2,2.69560311785683e-07,8.044378297814009e-10
15,2,5.643061073836021e-07,1.6840356703436839e-09
16,2,1.1830999049675124e-06,3.5306767293077306e-09
17,2,2.4830064217277534e-06,7.409934659876899e-09
18,2,5.216045131841149e-06,1.5566030466815158e-08
19,2,1.0973212039598898e-05,3.274690855041115e-08
20,2,2.3142945816812053e-05,6.906454805715816e-08
21,2,4.897982211098177e-05,1.4616848281939828e-07
22,2,0.00010399236136586978,3.1034015703882497e-07
23,2,0.00022106352542562038,6.597108508265818e-07
24,2,0.00046970937748753316,1.4017345125882609e-06
25,2,0.0009987463209628741,2.9805178574519107e-06
26,2,0.0021338425481435214,6.367939171581559e-06
27,2,0.0046029254450214606,1.3736322424877518e-05
28,2,0.010035847585373379,2.9949570091065095e-05
29,2,0.02200743598707496,6.567589244581058e-05
30,2,0.04841302828720708,0.00014447702315862552
31,2,0.10711590612743672,0.0003196616241070844
32,2,0.2376863746525339,0.0007093177409073194
33,2,0.5285323194869008,0.0015772774161034876
34,2,1.19193225112954,0.0035570347392513777
35,2,2.7743339399939524,0.008279331474998515
36,2,6.50245698964215,0.019405016837766006
37,2,12.156823642856748,0.03627911232002928
38,2,46.9502792052026,0.14011180081099014
39,2,126.3587407911377,0.37708722972820125
0,3,6.014192873013186e-12,1.7947910174922332e-14
1,3,4.734305756545785e-12,1.4128395323066847e-14
2,3,1.8782348421927033e-11,5.6051395335771355e-14
3,3,3.848596658514138e-11,1.1485209833636564e-13
4,3,8.748598423881607e-11,2.610808498890486e-13
5,3,2.0246298739700752e-10,6.042020248225511e-13
6,3,4.5687465864283714e-10,1.363432385302214e-12
7,3,1.0187138488105576e-09,3.040106135345954e-12
8,3,2.2321149805571135e-09,6.661209578246551e-12
9,3,4.80600384819225e-09,1.4342361009860558e-11
10,3,1.0215511680180008e-08,3.048573431182321e-11
11,3,2.1537167408655158e-08,6.427248913271759e-11
12,3,4.5220196228470184e-08,1.3494878483907328e-10
13,3,9.484407119525943e-08,2.830392882933275e-10
14,3,1.9907228603358626e-07,5.940832932178925e-10
15,3,4.1841501244898074e-07,1.2486588338346512e-09
16,3,8.804892277021093e-07,2.627608043582201e-09
17,3,1.8542423281586408e-06,5.53353965378509e-09
18,3,3.9065583920214145e-06,1.1658182667820078e-08
19,3,8.235039992978925e-06,2.4575493536978676e-08
20,3,1.7378697886699922e-05,5.1862538367734666e-08
21,3,3.671878835270052e-05,1.0957838050778595e-07
22,3,7.757802360947038e-05,2.315129276180308e-07
23,3,0.00016361995750934822,4.882843570547313e-07
24,3,0.00034457156234169947,1.0282908414014732e-06
25,3,0.0007268802167674273,2.1691989455492236e-06
26,3,0.0015440601586546698,4.60787567298718e-06
27,3,0.003312720032042244,9.88601510213483e-06
28,3,0.007142338741554051,2.1314589817611733e-05
29,3,0.015379835324277258,4.5897414455038626e-05
30,3,0.03319234075252437,9.905454695257412e-05
31,3,0.07198172023129697,0.00021481210799620377
32,3,0.1561893063752364,0.00046610936833851364
33,3,0.3410034413399208,0.0010176426436157755
34,3,0.7688056072169536,0.002294315176060076
35,3,1.7297267440660773,0.005161952881319036
36,3,2.794372939344229,0.008339133042378894
37,3,11.559922388828282,0.03449780428471947
38,3,33.89183290884808,0.10114201282785304
39,3,89.19845639927746,0.266191310621183
0,4,4.713476297979991e-12,1.4066234820531477e-14
1,4,3.605582607411262e-12,1.0759992925477583e-14
2,4,1.4201570490453005e-11,4.2381166831082334e-14
3,4,2.8648637279216112e-11,8.54949582392907e-14
4,4,6.439611727687771e-11,1.921747028907816e-13
5,4,1.4852077912436618e-10,4.432244956417711e-13
6,4,3.3547720742160037e-10,1.0011509294213932e-12
7,4,7.516051294325495e-10,2.2429844926652215e-12
8,4,1.6597449687460745e-09,4.953109127245063e-12
9,4,3.6071062303556905e-09,1.0764539811206798e-11
10,4,7.73151848991873e-09,2.3072854878910744e-11
11,4,1.6385194761647625e-08,4.8897667565709736e-11
12,4,3.444499782904087e-08,1.0279280030826256e-10
13,4,7.207566382534637e-08,2.1509246002732566e-10
14,4,1.5054522767518993e-07,4.492659747747362e-10
15,4,3.144641436476428e-07,9.384425013616273e-10
16,4,6.575700586240252e-07,1.9623594711869394e-09
17,4,1.376975318104354e-06,4.109251206977024e-09
18,4,2.8876400785887773e-06,8.617466357052664e-09
19,4,6.066089402990959e-06,1.8102782869912002e-08
20,4,1.2767601294697805e-05,3.810183112262749e-08
21,4,2.6900270015395104e-05,8.027737721613461e-08
22,4,5.6633057727292996e-05,1.6900772131562753e-07
23,4,0.00011906351022402481,3.553163710795842e-07
24,4,0.0002504763157703955,7.474862398518697e-07
25,4,0.0005294703269631037,1.5800766735070599e-06
26,4,0.0011281830140381969,3.36679049448009e-06
27,4,0.002413043879845942,7.201148303367039e-06
28,4,0.0051339943124997355,1.5321169557560573e-05
29,4,0.010877344891628886,3.2460816135880764e-05
30,4,0.02319081165259811,6.920739211608261e-05
31,4,0.04976318656536484,0.00014850624536848165
32,4,0.10676691270695568,0.0003186201372950237
33,4,0.23494330355994214,0.0007011317058710675
34,4,0.5132263108552185,0.0015316003196321224
35,4,0.7630065560767194,0.0022770093045720277
36,4,3.075068442968861,0.00917680117041075
37,4,8.768256000203944,0.02616674829112005
38,4,25.042988782922908,0.0747347686843136
39,4,64.31753898403527,0.191940204900542
0,5,3.647391754873406e-12,1.0884762256788484e-14
1,5,2.7621068623856855e-12,8.242842706638642e-15
2,5,1.0820829504177228e-11,3.229215957316313e-14
3,5,2.1743962477763276e-11,6.488961921207099e-14
4,5,4.85277092728466e-11,1.4481926094056723e-13
5,5,1.1161028807782376e-10,3.330740246137753e-13
6,5,2.5226810161939885e-10,7.528333931855967e-13
7,5,5.68094492439502e-10,1.6953411931506442e-12
8,5,1.2656179160720601e-09,3.7769318598612094e-12
9,5,2.778417692714106e-09,8.29151845146327e-12
10,5,6.008673488336821e-09,1.7931438900640997e-11
11,5,1.281578857154382e-08,3.824563444497972e-11
12,5,2.703403775970209e-08,8.067657483247592e-11
13,5,5.659301708108588e-08,1.6888822965038746e-10
14,5,1.179435190523422e-07,3.51974027165696e-10
15,5,2.4533483974951655e-07,7.321427429375416e-10
16,5,5.102390159339354e-07,1.5226854573978607e-09
17,5,1.0620445426384277e-06,3.1694161553370554e-09
18,5,2.214311991462716e-06,6.608080844955482e-09
19,5,4.628746194220123e-06,1.3813378232207256e-08
20,5,9.70095664365409e-06,2.8950168730436372e-08
21,5,2.0355558911074134e-05,6.074626314956517e-08
22,5,4.2715983853522855e-05,1.2747556611904154e-07
23,5,8.97375032930517e-05,2.677999662519233e-07
24,5,0.00018922638372919164,5.647005690716015e-07
25,5,0.0004013526401886657,1.197740293115189e-06
26,5,0.0008539006870256936,2.548260947501544e-06
27,5,0.0018059136159125954,5.3893142515446874e-06
28,5,0.003783115397175441,1.1289796779638724e-05
29,5,0.007960918372729265,2.3757443580629317e-05
30,5,0.017018110040478072,5.0786450784445035e-05
31,5,0.03635967136957241,0.0001085066823611578
32,5,0.07881127122137142,0.00023519325810113811
33,5,0.168738734041107,0.0005035601128107116
34,5,0.24384891744391712,0.0007277083656851123
35,5,0.9124020986437087,0.0027228443210308073
36,5,2.4298054980426764,0.0072511693160171725
37,5,6.6970571602640785,0.019985754179599385
38,5,19.013205971872612,0.05674033409399079
39,5,47.21038831701455,0.14088803381067125
0,6,2.7947080531831477e-12,8.340133108922532e-15
1,6,2.092810208592875e-12,6.245488036396573e-15
2,6,8.157682019533904e-12,2.4344637296079697e-14
3,6,1.6258603131371486e-11,4.8519885333402507e-14
4,6,3.586039268077655e-11,1.0701670536042496e-13
5,6,8.184688335368115e-11,2.4425231141502077e-13
6,6,1.8436574834007208e-10,5.501951733852708e-13
7,6,4.16071318843769e-10,1.2416646447236516e-12
8,6,9.328456146894972e-10,2.7838530710653844e-12
9,6,2.065586297286595e-09,6.164244829693366e-12
10,6,4.509526171307764e-09,1.345759478670376e-11
11,6,9.708686485464573e-09,2.8973236581669318e-11
12,6,2.0652063830771012e-08,6.163111067233441e-11
13,6,4.352158051775243e-08,1.298796753440198e-10
14,6,9.111480981731155e-08,2.7191020586390395e-10
15,6,1.899557629923252e-07,5.668772258191616e-10
16,6,3.950680558377334e-07,1.1789854646953376e-09
17,6,8.210995540461411e-07,2.4503738659291602e-09
18,6,1.7089177607909286e-06,5.09985348235734e-09
19,6,3.566734931126592e-06,1.064406139165692e-08
20,6,7.4628901708299295e-06,2.227119835687263e-08
21,6,1.563898030892551e-05,4.667077024939947e-08
22,6,3.2837936631023775e-05,9.799691320643055e-08
23,6,6.920054251889819e-05,2.0651235293071305e-07
24,6,0.00014646084206119313,4.370771095907315e-07
25,6,0.0003107512702859562,9.273623250198555e-07
26,6,0.0006567752457871488,1.9599875436975262e-06
27,6,0.00137282917678365,4.096878046759559e-06
28,6,0.002868256612636972,8.559621071221755e-06
29,6,0.006120518078689773,1.8265212143965672e-05
30,6,0.013109199924715879,3.9121249963508334e-05
31,6,0.02823801022926725,8.426954070388945e-05
32,6,0.05979864467463975,0.00017845465316193207
33,6,0.086953221705688,0.0002594909484191352
34,6,0.2999799851527235,0.00089521801868954
35,6,0.7425366775256955,0.0022159218819897053
36,6,1.9159813139360702,0.005717784787657717
37,6,5.279360127510362,0.015754978822644542
38,6,14.722283133435003,0.04393510830594311
39,6,35.15006191446383,0.10489689426399815
0,7,2.126496321665891e-12,6.346016127919827e-15
1,7,1.5825501236422737e-12,4.7227397035927226e-15
2,7,6.1419513906977826e-12,1.832917470166764e-14
3,7,1.2178828792976257e-11,3.634478139085387e-14
4,7,2.6629708995111275e-11,7.946995301285052e-14
5,7,6.045742899688088e-11,1.8042063631044175e-13
6,7,1.3593011634959282e-10,4.056506949180917e-13
7,7,3.074292342362779e-10,9.174485085067499e-13
8,7,6.931959014196648e-10,2.068676218904026e-12
9,7,1.548000846731065e-09,4.619635707478242e-12
10,7,3.4150682394864527e-09,1.0191448677771497e-11
11,7,7.4360161435993365e-09,2.219099929492744e-11
12,7,1.599163378367045e-08,4.7723179611925506e-11
13,7,3.4022980992824304e-08,1.0153339269885461e-10
14,7,7.174555650476052e-08,2.1410733423188524e-10
15,7,1.5021717351600794e-07,4.4828697614502345e-10
16,7,3.129196551523899e-07,9.33833347421223e-10
17,7,6.503981283304252e-07,1.940956572509058e-09
18,7,1.352668963354875e-06,4.036714745155027e-09
19,7,2.818387229954147e-06,8.410797909116923e-09
20,7,5.8826241142948355e-06,1.755527490146794e-08
21,7,1.2308647693335071e-05,3.673219463346906e-08
22,7,2.586008316887567e-05,7.717319009067034e-08
23,7,5.455926838293241e-05,1.6281899646755875e-07
24,7,0.00011539808743698086,3.4437779954986565e-07
25,7,0.00024394963084299677,7.280089205689112e-07
26,7,0.0005114201649552324,1.5262103121847034e-06
27,7,0.0010669264824936622,3.183985129071551e-06
28,7,0.0022716157314697323,6.779090056008228e-06
29,7,0.004877185267959156,1.4554784813864666e-05
30,7,0.010505401798472199,3.135084155290494e-05
31,7,0.02221030763306771,6.628131401379104e-05
32,7,0.033064150805006826,9.867199492739769e-05
33,7,0.10630870482112291,0.00031725272621426675
34,7,0.24908256157424158,0.0007433269161243687
35,7,0.5998864752833267,0.0017902167091860587
36,7,1.5601311583675588,0.004655835701100416
37,7,4.2207695998004295,0.012595870342998708
38,7,11.506179842297069,0.03433742259791957
39,7,26.451322724389563,0.07893760215032346
0,8,1.6046414583361935e-12,4.7886659715229975e-15
1,8,1.1872145755254582e-12,3.5429559726131434e-15
2,8,4.59670610572103e-12,1.371776230459731e-14
3,8,9.079259307709234e-12,2.7094862760520512e-14
4,8,1.9724164398225828e-11,5.88620182906432e-14
5,8,4.4593398654127315e-11,1.330782584359969e-13
6,8,1.0005277073375686e-10,2.985833976059166e-13
7,8,2.2650696196496765e-10,6.759554761842896e-13
8,8,5.130726128976598e-10,1.5311416450943119e-12
9,8,1.1550347451916354e-09,3.4469230191527856e-12
10,8,2.575640701374069e-09,7.686379357497268e-12
11,8,5.677201793256645e-09,1.694224145811741e-11
12,8,1.2362845060477426e-08,3.689393362284419e-11
13,8,2.660808564781624e-08,7.940542334060242e-11
14,8,5.6642201925414755e-08,1.6903500997263875e-10
15,8,1.1942575830704017e-07,3.5639741323973364e-10
16,8,2.500512303786308e-07,7.462176748774574e-10
17,8,5.216223674310912e-07,1.5566563283816107e-09
18,8,1.0865775279436053e-06,3.242628941470968e-09
19,8,2.262282348921942e-06,6.751236823640573e-09
20,8,4.714518090040648e-06,1.4069343798031936e-08
21,8,9.859211001021343e-06,2.9422440746114922e-08
22,8,2.0705788498121863e-05,6.179143900302653e-08
23,8,4.360397784413702e-05,1.301255703200922e-07
24,8,9.202615164451304e-05,2.7462988606017055e-07
25,8,0.00019350555616793003,5.774707286217061e-07
26,8,0.00040445090135120173,1.2069863073714274e-06
27,8,0.0008592426647537029,2.5642027934720928e-06
28,8,0.001842635500328783,5.4989018715082965e-06
29,8,0.003977475812883248,1.1869818630673336e-05
30,8,0.008468034043613685,2.5270808166951438e-05
31,8,0.013021154082732885,3.8858498353017585e-05
32,8,0.039484992709004865,0.00011783345119818687
33,8,0.08924606685230765,0.0002663333925517788
34,8,0.20429253818143464,0.000609661878510766
35,8,0.49707072383546413,0.001483387861073503
36,8,1.2782330097443708,0.003814578568714667
37,8,3.381575025483664,0.01009149624706564
38,8,9.030647730952058,0.026949793217271558
39,8,20.151619910151492,0.06013765631785757
0,9,1.1989992110704368e-12,3.5781243791926125e-15
1,9,8.816120345244778e-13,2.6309587901274415e-15
2,9,3.4135022913608417e-12,1.0186775482732614e-14
3,9,6.724660433832374e-12,2.0068129501608196e-14
4,9,1.45484882351261e-11,4.3416459288598716e-14
5,9,3.279505317928022e-11,9.786893787272656e-14
6,9,7.346289075067823e-11,2.1923230468708225e-13
7,9,1.6649175571496076e-10,4.968545471572335e-13
8,9,3.788836182369996e-10,1.1306869085261417e-12
9,9,8.598984622098929e-10,2.5661598630382276e-12
10,9,1.9384658974027535e-09,5.784884611840507e-12
11,9,4.327104239733171e-09,1.2913200466307405e-11
12,9,9.54806850825509e-09,2.849391091182441e-11
13,9,2.080794482480049e-08,6.209629995673076e-11
14,9,4.478677320300469e-08,1.3365533820491165e-10
15,9,9.535210899238415e-08,2.845554047433295e-10
16,9,2.0132953962774142e-07,6.008195229340538e-10
17,9,4.225400649572679e-07,1.2609690595704753e-09
18,9,8.82664288724313e-07,2.6340989893625826e-09
19,9,1.8387495711566342e-06,5.487305251778857e-09
20,9,3.833247619285128e-06,1.1439404322710939e-08
21,9,8.014570389106828e-06,2.3917555101988878e-08
22,9,1.6793661870484777e-05,5.011663927706199e-08
23,9,3.529746613825663e-05,1.0533678666916335e-07
24,9,7.418922531389165e-05,2.2139987526101443e-07
25,9,0.00015531319401468932,4.634948220008336e-07
26,9,0.00032935452975636916,9.828792725115083e-07
27,9,0.0007023331612565881,2.0959441702751735e-06
28,9,0.0015158101368766426,4.523570286708871e-06
29,9,0.0032692780357328243,9.756372926693567e-06
30,9,0.0052168913344760835,1.556855575478019e-05
31,9,0.015054282458078086,4.4925880331823214e-05
32,9,0.033202256081069054,9.908413686261399e-05
33,9,0.07365607561519104,0.00021980881838869445
34,9,0.1699891338950705,0.0005072916300293187
35,9,0.41181601998179573,0.0012289657301137048
36,9,1.0478581479211042,0.003127080276945954
37,9,2.717091470380847,0.008108505110680071
38,9,7.134373133793825,0.02129081837968351
39,9,15.563950619044471,0.046446862210054785
0,10,8.859827874802374e-13,2.6440022496743992e-15
1,10,6.473915431570658e-13,1.9319841431633274e-15
2,10,2.5124777117995805e-12,7.497884627248535e-15
3,10,4.942804462687196e-12,1.4750609496843207e-14
4,10,1.067311093578956e-11,3.185132908226109e-14
5,10,2.4026070415744287e-11,7.170002073147545e-14
6,10,5.380591424536174e-11,1.6057079248133536e-13
7,10,1.2219009970608357e-10,3.646469243828628e-13
8,10,2.7946539406986314e-10,8.339971623244912e-13
