time,pt_wasserstein,entropy_mean,entropy_sem,participation_ratio_mean,participation_ratio_sem,target_otoc_mean,target_otoc_sem,sff4_mean
0.05,0.060109797586527625,0.03136031669740043,0.0006469909723845268,1.0075676231248671,0.00017793665384166965,0.0003205537067895942,2.2884508222481033e-05,0.9945548200409121
0.10266666666666667,0.059250535251960765,0.10926891601379744,0.002176688686871515,1.0324133824048505,0.0007699844437449775,0.0013434154530402522,9.548623620950902e-05,0.9772356990024761
0.15533333333333332,0.05781417188773669,0.21969217541852712,0.004228615930263162,1.0762243508322904,0.0018429561901188917,0.003044273472978954,0.00021480355008729381,0.9486274440326532
0.20800000000000002,0.05582384610752511,0.3551178175556954,0.006598904583820363,1.1420538634731872,0.0035238109546697305,0.005381488260058553,0.00037592990275295507,0.909707973596807
0.26066666666666666,0.053315820369589366,0.5101044947279311,0.00915489417381231,1.2347711824237808,0.006030343513864987,0.008297896793351606,0.0005724606852529501,0.861779276552381
0.3133333333333333,0.05035318935855344,0.6801447488444886,0.011820717736230883,1.3618261506306932,0.00973878760621513,0.011720879184258412,0.0007968256693856838,0.8063976040958666
0.366,0.046980795844070555,0.8610272629096137,0.014554174543203985,1.534639713717556,0.0153635884007804,0.015560685856823533,0.0010405147126099164,0.74529240173747
0.4186666666666667,0.04333168523923084,1.048298452578227,0.017284529200331862,1.7711973197077917,0.024520245240199145,0.019706680295185568,0.0012941873061950288,0.6802796681060738
0.4713333333333333,0.0395431939613881,1.2368600791197393,0.019823263332061376,2.098859584253222,0.04084926705764736,0.024023485123536366,0.0015479102552852708,0.6131755836758707
0.524,0.03577224465983242,1.4210961863735065,0.02186428671517214,2.5393863955339944,0.06537313435615291,0.028353116638158437,0.0017919419207780198,0.54571592115195
0.5766666666666667,0.03221124748709168,1.595885432275884,0.02317614572176239,3.0741611247130036,0.08814550066884219,0.03252932454521281,0.0020178648440803376,0.47948598467158077
0.6293333333333334,0.028876310304012786,1.757933580722557,0.023788788591188315,3.684579304858206,0.10758221284011112,0.036400971874609375,0.0022193928038892127,0.4158647214901675
0.682,0.0257832497477012,1.9062042441509266,0.02391689700696303,4.367247602127169,0.12579360579300705,0.03985228190786848,0.0023930110131196395,0.3559853293965861
0.7346666666666667,0.02295662216103023,2.0401210413431814,0.0236978040084546,5.1159250864898675,0.1431760345405813,0.04280976550655993,0.002537954992746246,0.3007132806557085
0.7873333333333334,0.02032725376031396,2.1595314803332935,0.02320019419079273,5.909782206946678,0.15899041210762976,0.045236551090375346,0.002654868985958574,0.2506413314341433
0.8400000000000001,0.01795936321912201,2.2642538464863153,0.022474556024933097,6.715586288840538,0.1725113451478307,0.047123497765618354,0.0027444081210446273,0.20609990090427566
0.8926666666666667,0.015835211100731356,2.354936843025407,0.02158980504942004,7.500030584012788,0.1834621916371091,0.04848350096484305,0.002806971472904464,0.16718027594362
0.9453333333333334,0.013940753908226303,2.4324978182034336,0.020607629894234165,8.236598486466416,0.1917046134181963,0.04934857772360092,0.00284328322106955,0.13376748098443475
0.998,0.012280591789808228,2.498384482181461,0.0195872438260259,8.90807810361867,0.19705253354938332,0.04976707744565318,0.0028550048821494364,0.10557936719425784
1.0,0.012221572416701541,2.500675745596039,0.019548411040425862,8.932174024007747,0.19719979373748248,0.04977495092761582,0.0028549995136441615,0.10460676847916639
1.0506666666666666,0.01083951236240847,2.5539417591745774,0.018575469996764744,9.50760544973834,0.19971315445599352,0.0497997333251984,0.0028449571852273347,0.08220850545779834
1.1033333333333333,0.009614014148657877,2.600422159884004,0.01760978237926408,10.035537657407147,0.20028005156285647,0.04951486589087371,0.002816983668465991,0.06316376950057315
1.1560000000000001,0.008570129346667189,2.6391468958155806,0.01671937463778206,10.496103409658975,0.19951138334951132,0.04898356193550094,0.0027756292398614484,0.0479090043185426
1.2086666666666668,0.007692592166483573,2.671234267649167,0.015921360700597603,10.8956614980589,0.19821099500904224,0.04827542176343326,0.00272575613247497,0.035896815191123636
1.2613333333333334,0.006938880100281701,2.697734641049704,0.015218641526756466,11.240913006686032,0.19702547894176314,0.04745507617187853,0.00267214501705402,0.026596206737910418
1.314,0.006294294575670694,2.7195620116309964,0.014604908315912803,11.537528582233932,0.19622619721272674,0.046579443775667986,0.0026191052089126242,0.01951347928207453
1.3666666666666667,0.005768901963777809,2.7374421136890414,0.014080037347746996,11.790377269029372,0.19575440164088287,0.045695725719970805,0.00257015139639997,0.014206393851001118
1.4193333333333333,0.005329130505655406,2.75180695951747,0.013644950931144227,12.00385765848315,0.19542731581222772,0.044840305977563534,0.0025278316933618253,0.010292107081265633
1.472,0.004949633960373619,2.763087120357789,0.013303459062846865,12.181256619425568,0.19505397469807928,0.044038810949789835,0.002493741830740703,0.007449730983278421
1.5246666666666668,0.004650797013143778,2.7716765966983514,0.01306631830496158,12.324156228471924,0.19438562481444527,0.04330743296219911,0.002468667473486803,0.00541858515602391
1.5773333333333335,0.004442701461359982,2.777864910881415,0.01293424716074059,12.43348802738087,0.1931805249102642,0.0426552776501934,0.0024527629726935236,0.003993290387415515
1.6300000000000001,0.004271680947172008,2.7820670870655237,0.01287771600718399,12.511635240650756,0.19144702997605176,0.04208714260210319,0.0024457166275962824,0.003016823087759604
1.6826666666666668,0.004173573404349101,2.784826816674042,0.012846170164307795,12.562789391563907,0.18945357880464903,0.041605983494169094,0.002446890524731769,0.0023725365074965957
1.7353333333333334,0.0041194269829330655,2.7865238642434025,0.012795526719286125,12.59125159555071,0.18744693937288537,0.04121445326750685,0.002455411285212049,0.0019759862111965515
1.788,0.004111352466352414,2.7874186938783585,0.012709394253324976,12.600376347569853,0.18551429725639865,0.04091522899037795,0.0024701737418250593,0.0017672015073902912
1.79,0.004112293674518405,2.7874405489584992,0.012705441998514458,12.60038238635789,0.1854431184810689,0.04090571607219434,0.002470839622462799,0.0017623618529442112
1.8406666666666667,0.004138952718677488,2.787774325898497,0.012589191888487785,12.593328702003157,0.18373650241660586,0.040710243663398614,0.0024897671667625933,0.001703845214002353
1.8933333333333333,0.004186338250987409,2.7877055073774026,0.012442317504900213,12.57382781717023,0.18225842038728637,0.0405993073964316,0.0025124192672879714,0.0017555195109244393
1.946,0.004209455489168065,2.7872957485715135,0.012283477030282921,12.545839056587216,0.18116297409598162,0.040578811444041504,0.002536078459521511,0.0018993178668066067
1.9986666666666668,0.004227929784644655,2.786489126237125,0.012127985082658301,12.513564188418096,0.18049640696007144,0.04064115203722527,0.0025586746843310254,0.0021165985123331654
2.051333333333333,0.0042332385774447485,2.785358336225008,0.011985655926500196,12.48158289855338,0.18031147672887565,0.040775192998272924,0.0025784820044401206,0.0023908651531201254
2.1039999999999996,0.004266197057232461,2.7841045781413105,0.011864097466681775,12.454300227107359,0.18058637968887487,0.040967641978837545,0.0025944503143080066,0.002706583390620467
2.1566666666666663,0.0042828672257064025,2.7829596189283756,0.011772268256562428,12.435278149709324,0.1812915199801771,0.04120483267977906,0.0026064009098120786,0.0030487321341902906
2.2093333333333334,0.0042705710515958395,2.782169272817434,0.0117129089159054,12.426555149330039,0.1824894384167623,0.0414742450298259,0.0026150394572535276,0.003402882527542095
2.262,0.00420853244931574,2.781871396426612,0.01169504707173738,12.427986438572514,0.18422242786158605,0.04176523517396308,0.0026217831593022406,0.0037556068592325504
2.3146666666666667,0.004167673536317228,2.782108869545803,0.011721730501469777,12.437377323043481,0.18633865910396188,0.04206882557168457,0.0026284272188396613,0.004095041436718446
2.3673333333333333,0.004148014093546505,2.7827984577203777,0.011785613766985115,12.451517279858507,0.18849222202174112,0.04237680969628736,0.0026367051682651427,0.00441145626454622
2.42,0.004146251397291458,2.7837886618670535,0.011863291106380361,12.467145138241293,0.190292132029956,0.04268062922177136,0.0026478229234592043,0.0046977173639481205
2.4726666666666666,0.004140172240169688,2.784917692573343,0.011924324590518103,12.481196590857975,0.19146545081587235,0.04297044807117252,0.0026620504925474304,0.004949562336836081
2.525333333333333,0.004127490628182944,2.785912367896988,0.011955111691875403,12.490566467692668,0.19190101743570714,0.043234743335296186,0.002678448279710947,0.005165644524665294
2.578,0.004129101449287933,2.7865917577240915,0.011946121062232747,12.492052861784831,0.19155414675825835,0.04346071524560047,0.0026948354881719846,0.005347334338939265
2.6306666666666665,0.004140478469454628,2.786908030098903,0.011897048147243286,12.483718910830628,0.19044082202699048,0.04363579917823185,0.0027081711706355384,0.005498296589175038
2.683333333333333,0.004161031534540202,2.78685915132528,0.011813859188175787,12.467591408029538,0.18890900492540544,0.04375016460707976,0.0027154368239627902,0.005623888376248792
2.7359999999999998,0.004180872181690923,2.7865607231978347,0.011715907579429056,12.449532765025209,0.18753329202292002,0.043799165233731965,0.002714730417920523,0.0057304417745589935
2.7886666666666664,0.004176274723112917,2.786231037386961,0.011628543251308491,12.435543931694337,0.18656919890001084,0.04378411543223573,0.0027059437279172644,0.005824507625927534
2.841333333333333,0.004147954368744577,2.786050255125776,0.011569271555444039,12.42942803771665,0.18604293395830013,0.04371061477833701,0.0026906476690062124,0.0059121402089667065
2.8939999999999997,0.004124688728449331,2.7859806976361243,0.011559456289303235,12.431743451021138,0.18613004180574372,0.043585315736860045,0.0026713969428819825,0.005998296882893014
2.9466666666666663,0.004113700167491328,2.7857923657256287,0.011604228347778772,12.437603905345739,0.1868748398984462,0.0434128190435191,0.002650835628584416,0.006086412488996663
2.9993333333333334,0.0041365068631971005,2.785136088371862,0.011695831286335896,12.437985834933661,0.18774414434937753,0.043194140350776324,0.0026308039907968245,0.006178186812601903
3.052,0.0041756228619195665,2.7838703973620644,0.011825564884941926,12.427409887118662,0.18836937832230805,0.04292792624133594,0.00261170479599112,0.0062735972443730015
3.1046666666666667,0.004208239727447478,2.781957091283567,0.011987681920870392,12.404623534284724,0.18876313687858012,0.04261472092277191,0.002592576069789807,0.006371121181684933
3.1573333333333333,0.004253132392790281,2.7794686881652844,0.012179661668268314,12.369486610811412,0.1890923275229428,0.042261836904457215,0.002571908213076245,0.0064681272990516
3.21,0.004318444057760166,2.7764868202303625,0.012401900707349584,12.3249818313976,0.18971348612407027,0.041884699858007614,0.00254854145525104,0.00656137506990309
3.2626666666666666,0.004424165406980905,2.773164376360668,0.012655689631121141,12.278044077168449,0.19080454176779355,0.041503926517994685,0.0025222227690157744,0.006647550633141297
3.3153333333333332,0.004526915727871679,2.7697049829895373,0.01293853164858945,12.234637324560742,0.19213272208131718,0.04114140148223898,0.002493979090903613,0.006723765898338794
3.368,0.004649247788200585,2.7663518841494668,0.013226466588889298,12.196623187749822,0.1933963473284017,0.04081773451630523,0.002466270392548124,0.006787956829995337
3.4206666666666665,0.004765125861493734,2.763264589127902,0.013476450565490844,12.16304361813521,0.19441162297925543,0.040550856043342895,0.0024426700867603308,0.006839134744457925
3.473333333333333,0.004859653377064585,2.7605651973349845,0.013656831366159698,12.132203441441579,0.19505685997360822,0.0403548486232688,0.0024270663414175174,0.006877468416389303
3.526,0.004928807487315484,2.7582232061478824,0.013768099818339131,12.103407742142434,0.19528851691699958,0.04023872991780896,0.0024226448005926792,0.0069042010923529
3.5786666666666664,0.00501082916161212,2.7561866535386215,0.013817294035502229,12.077591167824082,0.19522473740326804,0.040205420294948294,0.002430977858866536,0.006921431055039335
3.631333333333333,0.0051024617139357525,2.7544122942892453,0.013815075399831168,12.056050922523228,0.195074157264222,0.0402512479963652,0.0024514861635355732,0.006931803391859207
3.6839999999999997,0.005196516292847911,2.753053171426412,0.013767562592914655,12.039114477005288,0.19495278536711866,0.040366249309469956,0.0024814221821250373,0.006938171251644384
3.7366666666666664,0.005246599588550091,2.7522988671617568,0.013671649626737658,12.027068599348496,0.19483718431993147,0.04053537619899038,0.002516383761681658,0.00694328568262165
3.789333333333333,0.005268150698658635,2.752313562753669,0.013519152603179357,12.021870733701855,0.19464880781612717,0.04074055973941704,0.002551237936290886,0.006949564321542914
3.8419999999999996,0.005273855216470455,2.753193361068667,0.013336039094450566,12.026277836144208,0.19426811854219475,0.04096333489149797,0.002581246007744437,0.006958972505260039
3.8946666666666667,0.005249398150422387,2.754714362316899,0.013164976946129205,12.041059399606615,0.19363652067126305,0.0411873880079429,0.002603120312572254,0.006973028800060557
3.9473333333333334,0.005210622213815715,2.756537944323985,0.013025889992558584,12.06317893994844,0.1929829862013453,0.04140012357344538,0.002615708481068251,0.006992924193508827
4.0,0.00518121730900151,2.758141584168945,0.012913855722112684,12.08682049745583,0.19284207549176463,0.04159265211352466,0.0026200533152994374,0.0070197240343022205
4.2,0.005060650706049875,2.7612596172506323,0.012497273553633375,12.138928642143531,0.19574342724700888,0.04206415782591141,0.0026145730301121196,0.007209971567811407
4.486264149757141,0.005052503136601778,2.755170206877021,0.012973884223616124,12.067092542616649,0.1952794281263166,0.04213456067473503,0.0026819437958701784,0.007948777289151276
4.7920395289038495,0.005153517124896171,2.749772279969894,0.013430919229418388,11.981797758011757,0.19254868281843243,0.04189576186455215,0.0027689390924792636,0.00959071806876408
5.118655986366772,0.0050024290254184894,2.7549807005665707,0.014110508857658901,12.088049291566557,0.19670262813918196,0.04225402054470724,0.0028259773780274318,0.011353041815911024
5.467534011089769,0.005015634992814636,2.756369124737322,0.013409698379188746,11.999838190454764,0.19366108701440665,0.042144792384046094,0.0027216451336138643,0.012114273958561192
5.8401909098880695,0.004938525676657987,2.758115485202628,0.013426334633290883,12.098407053351036,0.19640333833022483,0.04321453037003636,0.0025950863908495462,0.01286538490846564
6.238247406373427,0.0054312704469313,2.7414093225506284,0.014878612240012115,11.958216046190351,0.20408056197790045,0.04600820503444527,0.002709895614643017,0.01470672297575686
6.663434689649661,0.006268902391456039,2.711214514392821,0.016210915562596892,11.65337005340801,0.20168857771538487,0.0476895393606336,0.0028318616931827666,0.01678396843630778
7.117601943434138,0.006404557303161191,2.712459011409188,0.014535272391636732,11.514309080284322,0.1951283757887474,0.04395111897229601,0.0025999696893597404,0.017264648313779843
7.602724388350079,0.0059244897591432515,2.7216335947744694,0.016397060409595213,11.808717292505358,0.2095421397183637,0.04013154170480086,0.00245881649259554,0.018299844557936883
8.120911872366488,0.0059062654684851595,2.7275649869793797,0.014512140387326776,11.744940989815877,0.20144727201177273,0.04195110771291285,0.002507355914683857,0.017017673968726544
8.674418046746409,0.006404935105444274,2.7147988832788625,0.01499560765886179,11.516746221910708,0.19735610149781574,0.041689426349306655,0.0026430752964786224,0.01906932621864016
9.265650167410662,0.00663491940100207,2.6971007289603377,0.01669295001413026,11.381954808383364,0.21048200105750114,0.04369577994506475,0.002856800072726094,0.020977286971461544
9.897179564344217,0.006244465164629318,2.7068528073598785,0.016352989796949397,11.571235307074883,0.20930922044670433,0.041210173880145605,0.0025452560673808367,0.022268107905822756
10.571752824577732,0.006262777501142505,2.714863529759633,0.016291114028787898,11.634070560693413,0.20950280709029456,0.04364882853162024,0.0026561072961806577,0.025324875374697818
11.292303737380209,0.005882587120071139,2.7250954809664925,0.015063395710272348,11.752459188703817,0.19995470329720616,0.04196894773752692,0.0025587648658240594,0.020711694884011506
12.061966053613668,0.006994511917057928,2.6933680953240993,0.015606240465624165,11.214172591170414,0.1996515222214394,0.0444114096242989,0.0028727052389663672,0.022361934816747635
12.884087114741584,0.006602840845453119,2.69900361170676,0.01586276353706985,11.338587058520911,0.21958281530553173,0.04415355359240987,0.0029176658026664783,0.023172096927686632
13.762242410765014,0.006919361712955636,2.6921768274893343,0.015013513595563445,11.215804163094544,0.20736327666103777,0.04353067791845118,0.0029229624142594795,0.023595065133735386
14.700251130400572,0.006693713367383615,2.6966403957061758,0.016785324936184877,11.42172425978092,0.2066470794755205,0.04351610221863299,0.002674987125997473,0.02412832930420573
15.70219277112928,0.007212685529265745,2.6821615597367483,0.015465937970630563,11.06423251128216,0.2048239336393032,0.04367739932024599,0.002886926081011979,0.02392795343038178
16.772424881355484,0.007279807543969679,2.682064053784805,0.01582093875012469,11.092835346297312,0.2023527253439364,0.04600333957337312,0.0030226486089919413,0.023186879604731172
17.91560201183805,0.006618753625638853,2.701804609267222,0.015698760505740525,11.392763035713882,0.20917677123502168,0.04137253671181216,0.0024302539436990333,0.022916512534349558
19.136695958815704,0.007377631201435858,2.6701792613176525,0.019259411681926495,11.18398801676717,0.22383963351055677,0.04148579972353981,0.002739215477624449,0.030573358179156785
20.44101738686601,0.007391252608295765,2.6702459628764252,0.017722885049486835,11.133012645781587,0.21239496512277928,0.04663668956734286,0.002911734460012141,0.029848972050140032
21.83423892553796,0.006487665874877475,2.7067760083403387,0.014595523500027291,11.41157167008385,0.20215774161130048,0.04046405476918007,0.0025653551868298455,0.027269259636377552
23.322419840207804,0.007240701326228895,2.6811758838582307,0.016686996191773457,11.19162560981234,0.20796590409505022,0.042837696178077506,0.002569329530872161,0.02520323854377432
24.912032384454523,0.0063126283823745355,2.7107607884265357,0.014853386725431789,11.479357613929466,0.19897762751295237,0.04657196701739606,0.0028648324420558163,0.02597392181052629
26.60998994856363,0.006735916024182456,2.7014324761206567,0.016066795766762378,11.435040543677403,0.20023504035254386,0.049513055895094124,0.0031030140531171243,0.030118225306518902
28.423677126580685,0.006629244925053792,2.7029701507056876,0.01496418536026524,11.393496230560444,0.19809648639648175,0.038028379927011344,0.0024769222117523105,0.028042112604853175
29.29,0.006564153395087065,2.7014564764335334,0.016768753864052657,11.457417243613651,0.19947158250818012,0.04262053236776913,0.0027130716864493688,0.025719528113366762
30.360981832678824,0.007012859144059482,2.684576781837916,0.016358479805916284,11.215823424250845,0.20954226176009566,0.04288422207785131,0.0028069849678714486,0.023166991235888397
32.43032960651783,0.007216529741999373,2.6847772329541235,0.016176712021971882,11.130971760594546,0.20160226144092255,0.04393719300735418,0.002883828260583479,0.028550645465404357
34.64072025679251,0.007352707184924978,2.6777841455411218,0.016951193648263876,11.181211546053841,0.21363469999628448,0.04247670917001952,0.0026661672648279613,0.030030911106006315
37.00176700233672,0.006984150233349149,2.6919124775454852,0.01568838344739585,11.284203804757967,0.20551609183917816,0.04293047814316918,0.002655654345794061,0.021302139704592556
39.5237382810119,0.0072281686554552015,2.676971948490299,0.018643185397054476,11.280332600367398,0.2185295243759735,0.04447814957199555,0.0028708728694202285,0.03095640678093172
42.21760240821136,0.00687608113840486,2.6906315736615096,0.015582343385093287,11.241833677473483,0.2075227387010076,0.044763498922315126,0.0026312125131714385,0.029679659949216498
45.095075279204586,0.006483003228733381,2.701557038865997,0.016205975694233533,11.414444879175061,0.20598673461941017,0.044125632061549555,0.002437733311260083,0.027489098145068107
48.16867132278456,0.007637322010314716,2.6641961697367504,0.01727013081815008,10.883909133815985,0.2082972847990643,0.046913892856532455,0.0033333775626059963,0.032014145206968006
51.45175792781985,0.00815482815452502,2.6487163792812387,0.018262867422488237,10.770318023315491,0.21272190740875338,0.04597161613650518,0.0028603310260671777,0.036007276506270544
54.95861357941925,0.00678351889003927,2.6970137456903474,0.015065562003332037,11.28041087877291,0.19914859266292184,0.043010630241731886,0.0031146790493763966,0.027559286244421506
58.70448995754874,0.00757069010040279,2.670252720206881,0.018117865679014515,11.054405286715841,0.21236273890715848,0.043667033387852265,0.0028726748060827435,0.03256108828833233
62.70567826817361,0.007033835230503325,2.6859621729428236,0.01586949857578939,11.212263113307468,0.19702893740200403,0.04430834715075919,0.0028518734164224946,0.03225102277406454
66.97958009540775,0.0069361855852796885,2.691392060108652,0.016232402735675715,11.302937162667089,0.20966452005986838,0.04474905221693685,0.002712902566518613,0.03013514802364935
71.54478308281308,0.006599499595322729,2.702041669178656,0.01635466771595391,11.497060974485523,0.2100124332746167,0.04211973621859595,0.002888867880858166,0.02586804350670442
76.42114177299413,0.0067289501843233405,2.695173819851815,0.016044144048455236,11.36550876207428,0.2163838003504207,0.04380633749141055,0.002618617582493762,0.024951696090632434
81.62986395706943,0.007011067301228429,2.6854144089110354,0.016341098998018264,11.20877379290404,0.2163564421711517,0.04909826870525764,0.00303291410848405,0.028897930238109337
87.19360290956033,0.007138196049274476,2.6803597787098448,0.017334950310045998,11.278561586617808,0.21564797626502127,0.045995150687164914,0.0033178438768078846,0.029703727204967396
93.13655590983815,0.0068012608956660465,2.690560040317206,0.01654838276080868,11.338411582094498,0.2122245789024285,0.046044179940653025,0.002790887352398904,0.026032543890224264
99.48456947860922,0.007006859537252541,2.6857357118073137,0.017962444449739483,11.33757953848964,0.21054487348792394,0.041141831845542154,0.0024781168651425408,0.026142738766065265
100.0,0.007369533906096063,2.667913219865917,0.017970796083568056,11.119738331272519,0.22365750375222399,0.04309840067189245,0.0026126497224855574,0.030746933247431284
106.2652517871209,0.007448615647653646,2.671664111474622,0.018330508986669606,11.070622608746682,0.2147466978509349,0.046709779875052274,0.0028933678992479244,0.029726628052720833
113.50809272797065,0.007430031073255545,2.672857233154316,0.016069994415660906,10.937391605035724,0.19909399324833815,0.0483793204794845,0.0030076016003075566,0.031076209840024682
121.24459216971529,0.007362665934295039,2.6714894857807048,0.01788476858083464,11.114414740838662,0.21363208830352753,0.04802876808781809,0.0030017884533170246,0.030261446811373667
129.5083969530759,0.0068358190797792005,2.692122386880187,0.016447669541558498,11.301282182460133,0.21246116311383953,0.03963700956347887,0.0023883001894297834,0.02737126440753887
138.33544722454803,0.006596570655900769,2.698805699764628,0.016932105294799635,11.388553659279864,0.21736904961371684,0.04245446124444268,0.002843779132268387,0.02221247780631602
147.764132743836,0.006965216256315662,2.687477291976495,0.01770182253935433,11.390350645402012,0.21981317569816777,0.046984867732794,0.0030590028199207137,0.029516067599402895
157.83545984491104,0.007429108473924461,2.666151572481535,0.019036379497568246,11.092773414942705,0.22290970368165056,0.044571005504014785,0.002973467189034561,0.03387121793639286
168.59322977682322,0.006906209111220151,2.6889443135666466,0.016596047449352398,11.265019242702179,0.2073299345012271,0.03972943975010867,0.0026384196102068836,0.02995216334941419
180.08422919988806,0.00710589805190146,2.68376813167414,0.01636592899332764,11.173139698925748,0.20755674446927513,0.04003207462933952,0.002376939292180663,0.03632855773917296
192.3584336657396,0.00728380733054358,2.6708359045151107,0.017752221275429428,11.134317344062712,0.2150975873014542,0.045210078811854085,0.0031290386874096923,0.031008339832929426
205.4692249662012,0.007522885592997311,2.67223179401907,0.01778056583424485,11.034075656884301,0.21141745360387615,0.041861219536016014,0.0025679370770069323,0.030637621994269327
219.4736232962507,0.0069763324235698155,2.6832084277097636,0.018154153670049616,11.39269441562581,0.22719266732620674,0.04397612840650662,0.002682734098519918,0.026389454576447487
234.43253524077946,0.007481846835365303,2.674571275723887,0.016636587077985047,11.064526536809463,0.21025441412480975,0.04650585233275571,0.0030919460833109496,0.02979523607788932
250.41101866366358,0.0076850414214156195,2.663808220318782,0.016300070020882525,10.951342175601008,0.21491235230589648,0.0431824212445472,0.0028055085222708654,0.03314001847359036
267.4785656511809,0.006942924395540508,2.6908434742334837,0.017196701930203468,11.349365757160811,0.21232257257271528,0.04781310625571141,0.002916517653582004,0.028856000259630515
285.70940474032267,0.00649517977138403,2.6996071424435386,0.016328210512272616,11.435653309839036,0.20505422952213062,0.04179929881493764,0.0026376888480495585,0.027841321311458594
305.1828237464195,0.007035743669694254,2.686305402456774,0.016284482677067197,11.2194534532022,0.20627316221213388,0.04694769436167725,0.002873797728751431,0.02571268186411078
325.9835145940988,0.0065271464915960704,2.697271826449621,0.01660488980888368,11.453538872004959,0.2097166797003159,0.04654071519367601,0.003210737610969818,0.0264127823160622
348.2019416512714,0.007093408422512645,2.689198749947405,0.015968524929167536,11.269803252258908,0.20714410915892242,0.04334043013322478,0.0025913684315085886,0.027103830718835663
371.9347351680776,0.007436179307941933,2.674300933721986,0.016561360689654702,11.03965054919721,0.20377528523403893,0.04402759092050734,0.0028488312073103803,0.03047736667162415
397.2851115318962,0.007140964372722608,2.6844707429213024,0.015905697025008474,11.213855650700973,0.20780680774909216,0.04461735204198501,0.0028493396025879706,0.03268951806949713
424.3633221661458,0.006950395930323209,2.6823909517949334,0.01882815618114636,11.354041941814788,0.22971318053366327,0.04345042896160372,0.0028160762948591126,0.027954034654113898
453.28713302519543,0.006979997341615482,2.687733457583288,0.01664348486566533,11.250538056147473,0.21363583451907195,0.04699602731873913,0.002731829548353894,0.027579019014747942
484.1823367707451,0.0071855607504402435,2.687579046125209,0.01539575223664394,11.140165224520803,0.19643045504154716,0.04133369118238639,0.002608077435475638,0.027759675540579138
517.1832998571984,0.006907329788212362,2.680413296544062,0.017675351940389935,11.23292700670456,0.21743278903653113,0.04067627799016245,0.0026107548860799077,0.031735536140491016
552.4335469053449,0.007317420380034252,2.6752922225877307,0.017206072759111485,11.077605880450546,0.21537013041704073,0.04875623485676107,0.003078774170968926,0.028415410685735543
590.0863849058636,0.007370510597568958,2.677892954864402,0.016559458009467183,11.109486862054812,0.20687783644191976,0.041563809124018636,0.0025751541075137575,0.03159175978538152
630.305569967374,0.006960908257319886,2.687638095276752,0.016478908954026716,11.230800611253107,0.21972987509141853,0.04095310205258919,0.0029652478012290135,0.024676797140764397
673.2660195087792,0.006727663659259706,2.6998990003499226,0.01530546816056854,11.321754417782074,0.19600839901172937,0.044233687748880424,0.002768537329474242,0.027706079247297982
719.1545729933159,0.006491827515348117,2.7022500414631656,0.01590200541079477,11.479795058699521,0.2110848018827047,0.04027402158321759,0.0027693932209915794,0.02356667634687352
768.1708045128142,0.007014052564129484,2.6908048293667237,0.014729110711582281,11.169567417188446,0.20642215081646134,0.045088338865861555,0.0027076659800734115,0.025794048188735375
820.5278907561757,0.005627901319440974,2.72799412106494,0.016261623476195627,11.913867615327058,0.21840604752674328,0.04110625652111781,0.002441314668985873,0.022468827011797466
876.4535381369707,0.006835102595096013,2.6957396719836324,0.015307607425784412,11.28814643455684,0.20316414325565366,0.0423392487642582,0.0027064312337249548,0.024232645212720196
936.1909731123087,0.007375986795947278,2.669977418822991,0.017960055649924537,11.119855788203092,0.2172495021447841,0.04577318190302035,0.0029953549797032833,0.03307883204914237
1000.0,0.007631280599898858,2.656765847223772,0.01768863167180959,10.981752319470267,0.2242200063223045,0.04868846411896554,0.0031129254868715686,0.03280918962865678
